"","week","age","sex","date","deaths","ifr","ifr_estimate","ifr_low","ifr_high","sero_estimate","sero_estimate_low","sero_estimate_high","country.name","total_cases","total_deaths","new_deaths_reported","new_cases_reported","new_deaths_reported_7dma","new_cases_reported_7dma","pop.2020","pred_infections","pred_infections_low","pred_infections_high","temp","pred_infections_total_in_week","pred_infections_total_in_week_low","pred_infections_total_in_week_high","pred_infections_total"
"651",19,"55-64","f",2020-05-09,437,0.2575,0.2575,0.221,0.2975,169708.737864078,146890.756302521,197737.556561086,"United States",1313846,81700,10228,159281,10228,159281,331002.647,110679.611650485,95798.3193277311,128959.2760181,128959.2760181,1248895.71845672,1068659.33896497,1460339.82287271,1637669.90291262
"652",19,"55-64","m",2020-05-09,834,0.5215,0.5215,0.4475,0.603,159923.298178332,138308.457711443,186368.715083799,"United States",1313846,81700,10228,159281,10228,159281,331002.647,110450.623202301,95522.3880597015,128715.083798883,128715.083798883,1248895.71845672,1068659.33896497,1460339.82287271,1586960.6903164
"653",19,"65-74","f",2020-05-09,845,1.042,1.042,0.893,1.206,81094.0499040307,70066.3349917081,94624.8600223964,"United States",1313846,81700,10228,159281,10228,159281,331002.647,54606.5259117083,47180.7628524046,63717.8051511758,63717.8051511758,1248895.71845672,1068659.33896497,1460339.82287271,775335.892514395
"654",19,"65-74","m",2020-05-09,1444,2.307,2.307,1.976,2.668,62592.1109666233,54122.9385307346,73076.9230769231,"United States",1313846,81700,10228,159281,10228,159281,331002.647,38188.1231035977,33020.9895052474,44585.020242915,44585.020242915,1248895.71845672,1068659.33896497,1460339.82287271,586172.518422193
"655",19,"75-84","f",2020-05-09,1348,3.952,3.952,3.3865,4.572,34109.3117408907,29483.8145231846,39805.10851912,"United States",1313846,81700,10228,159281,10228,159281,331002.647,22469.6356275304,19422.5721784777,26221.7628820316,26221.7628820316,1248895.71845672,1068659.33896497,1460339.82287271,313233.805668016
"656",19,"75-84","m",2020-05-09,1556,7.5425,7.5425,6.4635,8.726,20629.7646668876,17831.7671327069,24073.6443103582,"United States",1313846,81700,10228,159281,10228,159281,331002.647,12767.6499834272,11035.9844143938,14899.048503133,14899.048503133,1248895.71845672,1068659.33896497,1460339.82287271,199880.676168379
"657",19,"85+","f",2020-05-09,2564,5.759,5.759,4.935,6.662,44521.6183365168,38486.940858601,51955.4204660588,"United States",1313846,81700,10228,159281,10228,159281,331002.647,27852.0576488974,24076.8537976584,32502.5329280648,32502.5329280648,1248895.71845672,1068659.33896497,1460339.82287271,357579.440875152
"658",19,"85+","m",2020-05-09,1439,10.825,10.825,9.276,12.523,13293.3025404157,11490.8568234449,15513.1522207848,"United States",1313846,81700,10228,159281,10228,159281,331002.647,8489.60739030023,7338.497165216,9907.28762397585,9907.28762397585,1248895.71845672,1068659.33896497,1460339.82287271,123371.82448037
"659",19,"total","f",2020-05-09,5402,0.731307345072339,0.731307345072339,0.731307345072339,0.731307345072339,738677.115223784,738677.115223784,738677.115223784,"United States",1313846,81700,10228,159281,10228,159281,331002.647,479552.13681781,479552.13681781,479552.13681781,479552.13681781,1248895.71845672,1068659.33896497,1460339.82287271,6502327.69032236
"660",19,"total","m",2020-05-09,5782,0.731307345072339,0.731307345072339,0.731307345072339,0.731307345072339,790638.852318386,790638.852318386,790638.852318386,"United States",1313846,81700,10228,159281,10228,159281,331002.647,504165.591231043,504165.591231043,504165.591231043,504165.591231043,1248895.71845672,1068659.33896497,1460339.82287271,7617727.39948201
"661",20,"0-4","f",2020-05-16,1,0.003,0.003,0.002,0.003,33333.3333333333,33333.3333333333,50000,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,33333.3333333333,33333.3333333333,50000,50000,1168873.75230959,1005108.48547467,1381935.22494252,266666.666666667
"662",20,"0-4","m",2020-05-16,1,0.003,0.003,0.002,0.004,33333.3333333333,25000,50000,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,0,0,0,0,1168873.75230959,1005108.48547467,1381935.22494252,233333.333333333
"663",20,"15-24","f",2020-05-16,3,0.0035,0.0035,0.003,0.0045,85714.2857142857,66666.6666666667,1e+05,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,142857.142857143,111111.111111111,166666.666666667,166666.666666667,1168873.75230959,1005108.48547467,1381935.22494252,1400000
"664",20,"15-24","m",2020-05-16,8,0.0055,0.0055,0.0045,0.006,145454.545454545,133333.333333333,177777.777777778,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,109090.909090909,1e+05,133333.333333333,133333.333333333,1168873.75230959,1005108.48547467,1381935.22494252,1763636.36363636
"665",20,"25-34","f",2020-05-16,14,0.012,0.012,0.0105,0.0145,116666.666666667,96551.724137931,133333.333333333,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,66666.6666666667,55172.4137931034,76190.4761904762,76190.4761904762,1168873.75230959,1005108.48547467,1381935.22494252,1925000
"666",20,"25-34","m",2020-05-16,43,0.025,0.025,0.021,0.029,172000,148275.862068966,204761.904761905,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,120000,103448.275862069,142857.142857143,142857.142857143,1168873.75230959,1005108.48547467,1381935.22494252,2104000
"667",20,"35-44","f",2020-05-16,40,0.0345,0.0345,0.0295,0.04,115942.028985507,1e+05,135593.220338983,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,92753.6231884058,80000,108474.576271186,108474.576271186,1168873.75230959,1005108.48547467,1381935.22494252,1597101.44927536
"668",20,"35-44","m",2020-05-16,103,0.081,0.081,0.0695,0.094,127160.49382716,109574.468085106,148201.438848921,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,87654.3209876543,75531.914893617,102158.273381295,102158.273381295,1168873.75230959,1005108.48547467,1381935.22494252,1711111.11111111
"669",20,"45-54","f",2020-05-16,132,0.098,0.098,0.084,0.1135,134693.87755102,116299.559471366,157142.857142857,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,103061.224489796,88986.7841409692,120238.095238095,120238.095238095,1168873.75230959,1005108.48547467,1381935.22494252,1622448.97959184
"670",20,"45-54","m",2020-05-16,286,0.2295,0.2295,0.197,0.2655,124618.736383442,107721.280602637,145177.664974619,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,89324.6187363835,77212.8060263653,104060.913705584,104060.913705584,1168873.75230959,1005108.48547467,1381935.22494252,1639651.416122
"671",20,"5-14","f",2020-05-16,0,0.001,0.001,0.001,0.001,0,0,0,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,0,0,0,0,1168873.75230959,1005108.48547467,1381935.22494252,2e+05
"672",20,"5-14","m",2020-05-16,3,0.001,0.001,0.001,0.0015,3e+05,2e+05,3e+05,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,0,0,0,0,1168873.75230959,1005108.48547467,1381935.22494252,1200000
"673",20,"55-64","f",2020-05-16,366,0.2575,0.2575,0.221,0.2975,142135.922330097,123025.210084034,165610.859728507,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,88155.3398058252,76302.5210084034,102714.932126697,102714.932126697,1168873.75230959,1005108.48547467,1381935.22494252,1725825.24271845
"674",20,"55-64","m",2020-05-16,644,0.5215,0.5215,0.4475,0.603,123489.932885906,106799.336650083,143910.61452514,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,92233.9405560882,79767.8275290216,107486.033519553,107486.033519553,1168873.75230959,1005108.48547467,1381935.22494252,1679194.63087248
"675",20,"65-74","f",2020-05-16,765,1.042,1.042,0.893,1.206,73416.5067178503,63432.8358208955,85666.2933930571,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,51631.4779270633,44610.2819237148,60246.3605823068,60246.3605823068,1168873.75230959,1005108.48547467,1381935.22494252,826967.370441459
"676",20,"65-74","m",2020-05-16,1042,2.307,2.307,1.976,2.668,45166.8833983528,39055.4722638681,52732.7935222672,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,32162.9822280017,27811.0944527736,37550.6072874494,37550.6072874494,1168873.75230959,1005108.48547467,1381935.22494252,618335.500650195
"677",20,"75-84","f",2020-05-16,1134,3.952,3.952,3.3865,4.572,28694.3319838057,24803.1496062992,33485.8998966485,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,17889.6761133603,15463.6920384952,20877.0116639598,20877.0116639598,1168873.75230959,1005108.48547467,1381935.22494252,331123.481781377
"678",20,"75-84","m",2020-05-16,1197,7.5425,7.5425,6.4635,8.726,15870.0696055684,13717.6254870502,18519.3780459503,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,11017.5671196553,9523.26380930552,12856.8113251334,12856.8113251334,1168873.75230959,1005108.48547467,1381935.22494252,210898.243288034
"679",20,"85+","f",2020-05-16,2236,5.759,5.759,4.935,6.662,38826.1851015801,33563.4944461123,45309.0172239108,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,23927.7652370203,20684.4791353948,27922.9989868288,27922.9989868288,1168873.75230959,1005108.48547467,1381935.22494252,381507.206112172
"680",20,"85+","m",2020-05-16,1163,10.825,10.825,9.276,12.523,10743.648960739,9286.91208176954,12537.7317809401,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,7113.16397228637,6148.68641699273,8300.99180681328,8300.99180681328,1168873.75230959,1005108.48547467,1381935.22494252,130484.988452656
"681",20,"total","f",2020-05-16,4691,0.731307345072339,0.731307345072339,0.731307345072339,0.731307345072339,641453.970291517,641453.970291517,641453.970291517,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,409814.015980319,409814.015980319,409814.015980319,409814.015980319,1168873.75230959,1005108.48547467,1381935.22494252,6912141.70630268
"682",20,"total","m",2020-05-16,4490,0.731307345072339,0.731307345072339,0.731307345072339,0.731307345072339,613968.94619674,613968.94619674,613968.94619674,"United States",1472173,91659,8690,157464,8689.99999999999,157464,331002.647,428821.07244387,428821.07244387,428821.07244387,428821.07244387,1168873.75230959,1005108.48547467,1381935.22494252,8046548.47192588
"683",21,"0-4","f",2020-05-23,0,0.003,0.003,0.002,0.003,0,0,0,"United States",1626744,100210,6811,144426,6811,144426,331002.647,33333.3333333333,33333.3333333333,50000,50000,1091041.28972327,931369.549015837,1309682.32559089,3e+05
"684",21,"0-4","m",2020-05-23,0,0.003,0.003,0.002,0.004,0,0,0,"United States",1626744,100210,6811,144426,6811,144426,331002.647,66666.6666666667,50000,1e+05,1e+05,1091041.28972327,931369.549015837,1309682.32559089,3e+05
"685",21,"15-24","f",2020-05-23,3,0.0035,0.0035,0.003,0.0045,85714.2857142857,66666.6666666667,1e+05,"United States",1626744,100210,6811,144426,6811,144426,331002.647,85714.2857142857,66666.6666666667,1e+05,1e+05,1091041.28972327,931369.549015837,1309682.32559089,1485714.28571429
"686",21,"15-24","m",2020-05-23,3,0.0055,0.0055,0.0045,0.006,54545.4545454546,50000,66666.6666666667,"United States",1626744,100210,6811,144426,6811,144426,331002.647,54545.4545454546,50000,66666.6666666667,66666.6666666667,1091041.28972327,931369.549015837,1309682.32559089,1818181.81818182
"687",21,"25-34","f",2020-05-23,18,0.012,0.012,0.0105,0.0145,150000,124137.931034483,171428.571428571,"United States",1626744,100210,6811,144426,6811,144426,331002.647,91666.6666666667,75862.0689655172,104761.904761905,104761.904761905,1091041.28972327,931369.549015837,1309682.32559089,2016666.66666667
"688",21,"25-34","m",2020-05-23,43,0.025,0.025,0.021,0.029,172000,148275.862068966,204761.904761905,"United States",1626744,100210,6811,144426,6811,144426,331002.647,116000,1e+05,138095.238095238,138095.238095238,1091041.28972327,931369.549015837,1309682.32559089,2220000
"689",21,"35-44","f",2020-05-23,33,0.0345,0.0345,0.0295,0.04,95652.1739130435,82500,111864.406779661,"United States",1626744,100210,6811,144426,6811,144426,331002.647,98550.7246376812,85000,115254.237288136,115254.237288136,1091041.28972327,931369.549015837,1309682.32559089,1695652.17391304
"690",21,"35-44","m",2020-05-23,81,0.081,0.081,0.0695,0.094,1e+05,86170.2127659574,116546.762589928,"United States",1626744,100210,6811,144426,6811,144426,331002.647,86419.7530864197,74468.085106383,100719.424460432,100719.424460432,1091041.28972327,931369.549015837,1309682.32559089,1797530.86419753
"691",21,"45-54","f",2020-05-23,107,0.098,0.098,0.084,0.1135,109183.673469388,94273.127753304,127380.952380952,"United States",1626744,100210,6811,144426,6811,144426,331002.647,101020.408163265,87224.6696035242,117857.142857143,117857.142857143,1091041.28972327,931369.549015837,1309682.32559089,1723469.3877551
"692",21,"45-54","m",2020-05-23,221,0.2295,0.2295,0.197,0.2655,96296.2962962963,83239.1713747646,112182.741116751,"United States",1626744,100210,6811,144426,6811,144426,331002.647,86710.2396514161,74952.9190207156,101015.228426396,101015.228426396,1091041.28972327,931369.549015837,1309682.32559089,1726361.65577342
"693",21,"5-14","f",2020-05-23,0,0.001,0.001,0.001,0.001,0,0,0,"United States",1626744,100210,6811,144426,6811,144426,331002.647,0,0,0,0,1091041.28972327,931369.549015837,1309682.32559089,2e+05
"694",21,"5-14","m",2020-05-23,0,0.001,0.001,0.001,0.0015,0,0,0,"United States",1626744,100210,6811,144426,6811,144426,331002.647,0,0,0,0,1091041.28972327,931369.549015837,1309682.32559089,1200000
"695",21,"55-64","f",2020-05-23,285,0.2575,0.2575,0.221,0.2975,110679.611650485,95798.3193277311,128959.2760181,"United States",1626744,100210,6811,144426,6811,144426,331002.647,79611.6504854369,68907.5630252101,92760.1809954751,92760.1809954751,1091041.28972327,931369.549015837,1309682.32559089,1805436.89320388
"696",21,"55-64","m",2020-05-23,576,0.5215,0.5215,0.4475,0.603,110450.623202301,95522.3880597015,128715.083798883,"United States",1626744,100210,6811,144426,6811,144426,331002.647,73441.9942473634,63515.7545605307,85586.592178771,85586.592178771,1091041.28972327,931369.549015837,1309682.32559089,1752636.62511985
"697",21,"65-74","f",2020-05-23,569,1.042,1.042,0.893,1.206,54606.5259117083,47180.7628524046,63717.8051511758,"United States",1626744,100210,6811,144426,6811,144426,331002.647,42130.5182341651,36401.3266998342,49160.1343784994,49160.1343784994,1091041.28972327,931369.549015837,1309682.32559089,869097.888675624
"698",21,"65-74","m",2020-05-23,881,2.307,2.307,1.976,2.668,38188.1231035977,33020.9895052474,44585.020242915,"United States",1626744,100210,6811,144426,6811,144426,331002.647,27394.8851322063,23688.155922039,31983.8056680162,31983.8056680162,1091041.28972327,931369.549015837,1309682.32559089,645730.385782401
"699",21,"75-84","f",2020-05-23,888,3.952,3.952,3.3865,4.572,22469.6356275304,19422.5721784777,26221.7628820316,"United States",1626744,100210,6811,144426,6811,144426,331002.647,15561.7408906883,13451.4435695538,18160.3425365422,18160.3425365422,1091041.28972327,931369.549015837,1309682.32559089,346685.222672065
"700",21,"75-84","m",2020-05-23,963,7.5425,7.5425,6.4635,8.726,12767.6499834272,11035.9844143938,14899.048503133,"United States",1626744,100210,6811,144426,6811,144426,331002.647,8564.79946967186,7403.16296126519,9994.58497717955,9994.58497717955,1091041.28972327,931369.549015837,1309682.32559089,219463.042757706
"701",21,"85+","f",2020-05-23,1604,5.759,5.759,4.935,6.662,27852.0576488974,24076.8537976584,32502.5329280648,"United States",1626744,100210,6811,144426,6811,144426,331002.647,18267.0602535162,15791.0537376163,21317.1225937183,21317.1225937183,1091041.28972327,931369.549015837,1309682.32559089,399774.266365688
"702",21,"85+","m",2020-05-23,919,10.825,10.825,9.276,12.523,8489.60739030023,7338.497165216,9907.28762397585,"United States",1626744,100210,6811,144426,6811,144426,331002.647,5441.10854503464,4703.34584364769,6349.71970677016,6349.71970677016,1091041.28972327,931369.549015837,1309682.32559089,135926.096997691
"703",21,"total","f",2020-05-23,3507,0.731307345072339,0.731307345072339,0.731307345072339,0.731307345072339,479552.13681781,479552.13681781,479552.13681781,"United States",1626744,100210,6811,144426,6811,144426,331002.647,336247.135567435,336247.135567435,336247.135567435,336247.135567435,1091041.28972327,931369.549015837,1309682.32559089,7248388.84187012
"704",21,"total","m",2020-05-23,3687,0.731307345072339,0.731307345072339,0.731307345072339,0.731307345072339,504165.591231043,504165.591231043,504165.591231043,"United States",1626744,100210,6811,144426,6811,144426,331002.647,349100.828427679,349100.828427679,349100.828427679,349100.828427679,1091041.28972327,931369.549015837,1309682.32559089,8395649.30035356
"705",22,"0-4","f",2020-05-30,1,0.003,0.003,0.002,0.003,33333.3333333333,33333.3333333333,50000,"United States",1773884,106841,6365,147843,6365,147843,331002.647,0,0,0,0,1177377.71948446,1017035.53698313,1371073.88326896,3e+05
"706",22,"0-4","m",2020-05-30,0,0.003,0.003,0.002,0.004,0,0,0,"United States",1773884,106841,6365,147843,6365,147843,331002.647,33333.3333333333,25000,50000,50000,1177377.71948446,1017035.53698313,1371073.88326896,333333.333333333
"707",22,"15-24","f",2020-05-30,5,0.0035,0.0035,0.003,0.0045,142857.142857143,111111.111111111,166666.666666667,"United States",1773884,106841,6365,147843,6365,147843,331002.647,85714.2857142857,66666.6666666667,1e+05,1e+05,1177377.71948446,1017035.53698313,1371073.88326896,1571428.57142857
"708",22,"15-24","m",2020-05-30,6,0.0055,0.0055,0.0045,0.006,109090.909090909,1e+05,133333.333333333,"United States",1773884,106841,6365,147843,6365,147843,331002.647,72727.2727272727,66666.6666666667,88888.8888888889,88888.8888888889,1177377.71948446,1017035.53698313,1371073.88326896,1890909.09090909
"709",22,"25-34","f",2020-05-30,8,0.012,0.012,0.0105,0.0145,66666.6666666667,55172.4137931034,76190.4761904762,"United States",1773884,106841,6365,147843,6365,147843,331002.647,166666.666666667,137931.034482759,190476.190476191,190476.190476191,1177377.71948446,1017035.53698313,1371073.88326896,2183333.33333333
"710",22,"25-34","m",2020-05-30,30,0.025,0.025,0.021,0.029,120000,103448.275862069,142857.142857143,"United States",1773884,106841,6365,147843,6365,147843,331002.647,128000,110344.827586207,152380.952380952,152380.952380952,1177377.71948446,1017035.53698313,1371073.88326896,2348000
"711",22,"35-44","f",2020-05-30,32,0.0345,0.0345,0.0295,0.04,92753.6231884058,80000,108474.576271186,"United States",1773884,106841,6365,147843,6365,147843,331002.647,107246.376811594,92500,125423.728813559,125423.728813559,1177377.71948446,1017035.53698313,1371073.88326896,1802898.55072464
"712",22,"35-44","m",2020-05-30,71,0.081,0.081,0.0695,0.094,87654.3209876543,75531.914893617,102158.273381295,"United States",1773884,106841,6365,147843,6365,147843,331002.647,79012.3456790123,68085.1063829787,92086.3309352518,92086.3309352518,1177377.71948446,1017035.53698313,1371073.88326896,1876543.20987654
"713",22,"45-54","f",2020-05-30,101,0.098,0.098,0.084,0.1135,103061.224489796,88986.7841409692,120238.095238095,"United States",1773884,106841,6365,147843,6365,147843,331002.647,82653.0612244898,71365.6387665198,96428.5714285714,96428.5714285714,1177377.71948446,1017035.53698313,1371073.88326896,1806122.44897959
"714",22,"45-54","m",2020-05-30,205,0.2295,0.2295,0.197,0.2655,89324.6187363835,77212.8060263653,104060.913705584,"United States",1773884,106841,6365,147843,6365,147843,331002.647,76688.4531590414,66290.0188323917,89340.1015228426,89340.1015228426,1177377.71948446,1017035.53698313,1371073.88326896,1803050.10893246
"715",22,"5-14","f",2020-05-30,0,0.001,0.001,0.001,0.001,0,0,0,"United States",1773884,106841,6365,147843,6365,147843,331002.647,1e+05,1e+05,1e+05,1e+05,1177377.71948446,1017035.53698313,1371073.88326896,3e+05
"716",22,"5-14","m",2020-05-30,0,0.001,0.001,0.001,0.0015,0,0,0,"United States",1773884,106841,6365,147843,6365,147843,331002.647,0,0,0,0,1177377.71948446,1017035.53698313,1371073.88326896,1200000
"717",22,"55-64","f",2020-05-30,227,0.2575,0.2575,0.221,0.2975,88155.3398058252,76302.5210084034,102714.932126697,"United States",1773884,106841,6365,147843,6365,147843,331002.647,78834.9514563107,68235.2941176471,91855.2036199095,91855.2036199095,1177377.71948446,1017035.53698313,1371073.88326896,1884271.84466019
"718",22,"55-64","m",2020-05-30,481,0.5215,0.5215,0.4475,0.603,92233.9405560882,79767.8275290216,107486.033519553,"United States",1773884,106841,6365,147843,6365,147843,331002.647,72483.2214765101,62686.5671641791,84469.2737430168,84469.2737430168,1177377.71948446,1017035.53698313,1371073.88326896,1825119.84659636
"719",22,"65-74","f",2020-05-30,538,1.042,1.042,0.893,1.206,51631.4779270633,44610.2819237148,60246.3605823068,"United States",1773884,106841,6365,147843,6365,147843,331002.647,32245.6813819578,27860.6965174129,37625.9798432251,37625.9798432251,1177377.71948446,1017035.53698313,1371073.88326896,901343.570057582
"720",22,"65-74","m",2020-05-30,742,2.307,2.307,1.976,2.668,32162.9822280017,27811.0944527736,37550.6072874494,"United States",1773884,106841,6365,147843,6365,147843,331002.647,23016.9050715215,19902.5487256372,26872.4696356275,26872.4696356275,1177377.71948446,1017035.53698313,1371073.88326896,668747.290853923
"721",22,"75-84","f",2020-05-30,707,3.952,3.952,3.3865,4.572,17889.6761133603,15463.6920384952,20877.0116639598,"United States",1773884,106841,6365,147843,6365,147843,331002.647,13081.983805668,11307.9615048119,15266.4993355972,15266.4993355972,1177377.71948446,1017035.53698313,1371073.88326896,359767.206477733
"722",22,"75-84","m",2020-05-30,831,7.5425,7.5425,6.4635,8.726,11017.5671196553,9523.26380930552,12856.8113251334,"United States",1773884,106841,6365,147843,6365,147843,331002.647,7199.2045077892,6222.782489113,8401.021118589,8401.021118589,1177377.71948446,1017035.53698313,1371073.88326896,226662.247265496
"723",22,"85+","f",2020-05-30,1378,5.759,5.759,4.935,6.662,23927.7652370203,20684.4791353948,27922.9989868288,"United States",1773884,106841,6365,147843,6365,147843,331002.647,14169.1265844765,12248.5740018013,16534.9544072948,16534.9544072948,1177377.71948446,1017035.53698313,1371073.88326896,413943.392950165
"724",22,"85+","m",2020-05-30,770,10.825,10.825,9.276,12.523,7113.16397228637,6148.68641699273,8300.99180681328,"United States",1773884,106841,6365,147843,6365,147843,331002.647,4304.84988452656,3721.15307833586,5023.71711944804,5023.71711944804,1177377.71948446,1017035.53698313,1371073.88326896,140230.946882217
"725",22,"total","f",2020-05-30,2997,0.731307345072339,0.731307345072339,0.731307345072339,0.731307345072339,409814.015980319,409814.015980319,409814.015980319,"United States",1773884,106841,6365,147843,6365,147843,331002.647,275397.206601389,275397.206601389,275397.206601389,275397.206601389,1177377.71948446,1017035.53698313,1371073.88326896,7523786.0484715
"726",22,"total","m",2020-05-30,3136,0.731307345072339,0.731307345072339,0.731307345072339,0.731307345072339,428821.07244387,428821.07244387,428821.07244387,"United States",1773884,106841,6365,147843,6365,147843,331002.647,300147.402428028,300147.402428028,300147.402428028,300147.402428028,1177377.71948446,1017035.53698313,1371073.88326896,8695796.70278158
"727",23,"0-4","f",2020-06-06,1,0.003,0.003,0.002,0.003,33333.3333333333,33333.3333333333,50000,"United States",1919293,112949,5133,143695,5133,143695,331002.647,0,0,0,0,1033992.75111549,873170.890601946,1219482.99381806,3e+05
"728",23,"0-4","m",2020-06-06,2,0.003,0.003,0.002,0.004,66666.6666666667,50000,1e+05,"United States",1919293,112949,5133,143695,5133,143695,331002.647,33333.3333333333,25000,50000,50000,1033992.75111549,873170.890601946,1219482.99381806,366666.666666667
"729",23,"15-24","f",2020-06-06,3,0.0035,0.0035,0.003,0.0045,85714.2857142857,66666.6666666667,1e+05,"United States",1919293,112949,5133,143695,5133,143695,331002.647,171428.571428571,133333.333333333,2e+05,2e+05,1033992.75111549,873170.890601946,1219482.99381806,1742857.14285714
"730",23,"15-24","m",2020-06-06,3,0.0055,0.0055,0.0045,0.006,54545.4545454546,50000,66666.6666666667,"United States",1919293,112949,5133,143695,5133,143695,331002.647,72727.2727272727,66666.6666666667,88888.8888888889,88888.8888888889,1033992.75111549,873170.890601946,1219482.99381806,1963636.36363636
"731",23,"25-34","f",2020-06-06,11,0.012,0.012,0.0105,0.0145,91666.6666666667,75862.0689655172,104761.904761905,"United States",1919293,112949,5133,143695,5133,143695,331002.647,141666.666666667,117241.379310345,161904.761904762,161904.761904762,1033992.75111549,873170.890601946,1219482.99381806,2325000
"732",23,"25-34","m",2020-06-06,29,0.025,0.025,0.021,0.029,116000,1e+05,138095.238095238,"United States",1919293,112949,5133,143695,5133,143695,331002.647,60000,51724.1379310345,71428.5714285714,71428.5714285714,1033992.75111549,873170.890601946,1219482.99381806,2408000
"733",23,"35-44","f",2020-06-06,34,0.0345,0.0345,0.0295,0.04,98550.7246376812,85000,115254.237288136,"United States",1919293,112949,5133,143695,5133,143695,331002.647,110144.927536232,95000,128813.559322034,128813.559322034,1033992.75111549,873170.890601946,1219482.99381806,1913043.47826087
"734",23,"35-44","m",2020-06-06,70,0.081,0.081,0.0695,0.094,86419.7530864197,74468.085106383,100719.424460432,"United States",1919293,112949,5133,143695,5133,143695,331002.647,76543.2098765432,65957.4468085106,89208.6330935252,89208.6330935252,1033992.75111549,873170.890601946,1219482.99381806,1953086.41975309
"735",23,"45-54","f",2020-06-06,99,0.098,0.098,0.084,0.1135,101020.408163265,87224.6696035242,117857.142857143,"United States",1919293,112949,5133,143695,5133,143695,331002.647,83673.4693877551,72246.6960352423,97619.0476190476,97619.0476190476,1033992.75111549,873170.890601946,1219482.99381806,1889795.91836735
"736",23,"45-54","m",2020-06-06,199,0.2295,0.2295,0.197,0.2655,86710.2396514161,74952.9190207156,101015.228426396,"United States",1919293,112949,5133,143695,5133,143695,331002.647,68409.5860566449,59133.7099811676,79695.4314720812,79695.4314720812,1033992.75111549,873170.890601946,1219482.99381806,1871459.69498911
"737",23,"5-14","f",2020-06-06,0,0.001,0.001,0.001,0.001,0,0,0,"United States",1919293,112949,5133,143695,5133,143695,331002.647,0,0,0,0,1033992.75111549,873170.890601946,1219482.99381806,3e+05
"738",23,"5-14","m",2020-06-06,0,0.001,0.001,0.001,0.0015,0,0,0,"United States",1919293,112949,5133,143695,5133,143695,331002.647,0,0,0,0,1033992.75111549,873170.890601946,1219482.99381806,1200000
"739",23,"55-64","f",2020-06-06,205,0.2575,0.2575,0.221,0.2975,79611.6504854369,68907.5630252101,92760.1809954751,"United States",1919293,112949,5133,143695,5133,143695,331002.647,65242.7184466019,56470.5882352941,76018.0995475113,76018.0995475113,1033992.75111549,873170.890601946,1219482.99381806,1949514.5631068
"740",23,"55-64","m",2020-06-06,383,0.5215,0.5215,0.4475,0.603,73441.9942473634,63515.7545605307,85586.592178771,"United States",1919293,112949,5133,143695,5133,143695,331002.647,67114.0939597316,58043.1177446103,78212.2905027933,78212.2905027933,1033992.75111549,873170.890601946,1219482.99381806,1892233.94055609
"741",23,"65-74","f",2020-06-06,439,1.042,1.042,0.893,1.206,42130.5182341651,36401.3266998342,49160.1343784994,"United States",1919293,112949,5133,143695,5133,143695,331002.647,27543.1861804223,23797.6782752902,32138.8577827548,32138.8577827548,1033992.75111549,873170.890601946,1219482.99381806,928886.756238004
"742",23,"65-74","m",2020-06-06,632,2.307,2.307,1.976,2.668,27394.8851322063,23688.155922039,31983.8056680162,"United States",1919293,112949,5133,143695,5133,143695,331002.647,20502.8175119202,17728.6356821589,23937.2469635628,23937.2469635628,1033992.75111549,873170.890601946,1219482.99381806,689250.108365843
"743",23,"75-84","f",2020-06-06,615,3.952,3.952,3.3865,4.572,15561.7408906883,13451.4435695538,18160.3425365422,"United States",1919293,112949,5133,143695,5133,143695,331002.647,11842.1052631579,10236.2204724409,13819.5777351248,13819.5777351248,1033992.75111549,873170.890601946,1219482.99381806,371609.311740891
"744",23,"75-84","m",2020-06-06,646,7.5425,7.5425,6.4635,8.726,8564.79946967186,7403.16296126519,9994.58497717955,"United States",1919293,112949,5133,143695,5133,143695,331002.647,6470.00331455088,5592.4822369929,7550.08896108919,7550.08896108919,1033992.75111549,873170.890601946,1219482.99381806,233132.250580046
